x1,x2,y
5.513018608093262,-2.474236488,0
-1.975218058,-2.454363108,1
5.191471099853516,2.2454488277435303,1
1.486387848854065,-0.535153747,0
2.949960231781006,-2.082433701,0
-2.277980328,-1.64059937,1
5.693504810333252,0.629342794418335,1
5.511513710021973,2.654330253601074,1
-0.352028012,-1.985074878,1
5.098869800567627,2.57888126373291,1
5.112092018127441,-1.659249067,0
5.961198329925537,6.482149124145508,1
-0.87092936,-0.335108638,1
2.028848648071289,1.3804608583450315,1
0.6251716613769531,2.7425408363342285,1
0.5055975914001465,6.346639633178711,1
1.4818006753921509,5.163860321044922,1
3.664043426513672,-0.684199333,0
0.7068854570388794,2.283024311065674,1
2.705950736999512,1.430158019065857,1
-0.763130188,2.152161121368408,0
4.272875308990479,2.9137825965881348,1
4.608530521392822,3.878072500228882,1
4.82050895690918,-1.546954513,0
-0.749483705,-0.530083179,1
6.922459602355957,0.2171593904495239,1
6.3152384757995605,5.843155384063721,1
-0.779857039,2.3000741004943848,0
-0.456722379,1.3949191570281982,0
5.669887065887451,4.579762935638428,1
3.809228420257568,6.8873443603515625,1
-1.984037757,-2.685291767,1
5.324460983276367,1.0778039693832395,1
3.166353702545166,3.6966395378112793,1
4.220951080322266,0.6563830375671387,1
-1.017451882,-2.521183491,1
4.057539939880371,1.836198568344116,1
1.3222044706344604,6.2727813720703125,1
0.4373270273208618,-2.449860096,0
4.814050674438477,1.7755067348480225,1
2.673616409301758,-0.010071993,0
-2.899363518,1.880461573600769,0
-1.653538346,2.043588638305664,0
3.01102352142334,5.165054321289063,1
2.60192346572876,-0.177747607,0
-2.842578888,5.57730770111084,0
3.934584856033325,0.1361292600631714,1
5.292852401733398,1.6748899221420288,1
3.4112863540649414,3.915407180786133,1
2.455894947052002,1.3888561725616455,1
1.9035285711288448,0.3779590129852295,1
3.0814690589904785,1.1297744512557983,1
0.6379556655883789,4.041622161865234,1
-2.225414515,0.9709274768829346,0
0.0630468130111694,1.905159950256348,1
1.855466365814209,0.4809379577636719,1
3.740103244781494,0.8344870805740356,1
2.573695659637451,-1.549487114,0
-1.44041121,4.717455387115479,0
-2.353015423,5.482019901275635,0
3.203064203262329,0.179227590560913,1
1.4977556467056274,5.358380317687988,1
-1.681411266,1.3579994440078735,0
4.74786376953125,-0.87444067,0
-2.49158144,0.2464139461517334,0
-0.050905943,-0.49765408,1
2.0802621841430664,6.606847763061523,1
6.515419960021973,3.1645619869232178,1
3.0541396141052246,2.0743865966796875,1
6.59483528137207,5.045554637908936,1
3.075916290283203,-2.940217257,0
3.4763646125793457,6.64361047744751,1
1.310092210769653,-1.12349391,0
0.8933770656585693,4.202025413513184,1
4.1930766105651855,1.5003573894500732,1
0.5587559938430786,-1.063309908,0
-0.663830638,6.763790130615234,0
-0.919729471,5.981694221496582,0
3.87592363357544,4.642748355865479,1
-2.776515484,4.740527153015137,0
4.304878234863281,2.486574649810791,1
5.138639450073242,4.572930335998535,1
-0.844003558,-2.836917639,1
4.962701320648193,1.0207700729370115,1
6.704580783843994,0.0301539897918701,1
6.075448036193848,2.9972128868103027,1
-1.439284682,3.0521602630615234,0
6.924256324768066,5.041162490844727,1
-2.885267258,0.4213082790374756,0
-0.000117421,5.080427646636963,0
0.5812561511993408,1.169741153717041,1
-0.720226765,4.201877117156982,0
1.9245707988739011,0.0242972373962402,1
-2.227345705,-1.28988862,1
2.9011387825012207,-2.748836994,0
-0.341911912,6.395900726318359,0
-0.655263662,-2.621669769,1
3.4209351539611816,-0.386635661,0
-0.845754147,3.826350688934326,0
-2.456337214,-0.286002159,1
0.931406021118164,6.531747817993164,1
-1.864027977,2.346369743347168,0
-2.834215641,3.6347908973693848,0
5.766014099121094,-1.307150126,0
1.476377248764038,6.717321872711182,1
-0.512955189,4.3616814613342285,0
1.649901270866394,2.116413116455078,1
2.097253799438477,0.4257667064666748,1
-0.325300694,2.0306973457336426,0
-2.319914103,0.094006061553955,0
6.982626438140869,-2.361983776,0
1.7916762828826904,-2.379861355,0
-0.094012022,-2.785317421,1
0.169532299041748,1.754019260406494,1
5.02128791809082,1.352325677871704,1
1.3520842790603638,3.1532697677612305,1
5.8275580406188965,1.598130464553833,1
5.917236328,5.099096775054932,1
-1.28864944,3.0329394340515137,0
0.5910694599151611,-0.396109819,0
0.6495606899261475,5.375207901000977,1
-0.530380011,-2.955801487,1
1.5919560194015503,5.534934997558594,1
-0.42757988,0.5471652746200562,0
-0.193532705,-1.422044039,1
-0.269505382,1.714755296707153,0
5.905572891235352,-2.796561718,0
2.349539995193481,1.0005444288253784,1
-1.038346291,1.2652188539505005,0
2.7156190872192383,-1.583028436,0
3.5798120498657227,3.308025598526001,1
-1.363168359,3.87378454208374,0
6.455129623413086,3.0691118240356445,1
6.949640274047852,0.18868088722229,1
4.035843849182129,0.5156821012496948,1
1.6592425107955933,4.095789909362793,1
-1.965534687,6.527552127838135,0
0.4405611753463745,0.7459813356399536,1
-0.004742146,0.8224290609359741,0
4.815082550048828,3.9332313537597656,1
2.7449727058410645,2.198690176010132,1
0.5094033479690552,5.8428239822387695,1
3.422993421554565,6.109835624694824,1
3.0894601345062256,4.503809928894043,1
-2.665893555,-0.971067548,1
5.0909953117370605,5.712987899780273,1
-1.38107717,5.671713829040527,0
-1.04590416,2.138967037200928,0
0.2243745326995849,0.8382004499435425,1
1.996946930885315,3.293792724609375,1
5.882148742675781,-2.139411449,0
1.6158032417297363,6.688535213470459,1
5.679436206817627,4.135463714599609,1
-1.371005177,6.227888584136963,0
-0.104262829,6.358154297,0
4.427804946899414,-0.343185067,0
6.780706405639648,0.0002074241638183,1
5.697889804840088,0.0210553407669067,1
3.019249439239502,6.951343536376953,1
3.5471880435943604,5.162057399749756,1
5.6019287109375,6.27847957611084,1
-0.534228086,-2.7696383,1
6.0457963943481445,2.311174869537353,1
0.8315861225128174,3.3334107398986816,1
3.5842645168304443,-1.922732592,0
2.9835760593414307,-1.940184832,0
-2.512130737,0.4062861204147339,0
-1.370786428,-0.863181353,1
1.4381110668182373,2.744697332382202,1
-2.914791584,5.727459907531738,0
3.087923526763916,-1.351495385,0
-1.157985926,0.3181236982345581,0
2.8602099418640137,-1.330227852,0
-0.291276574,-2.20534277,1
5.712709426879883,-0.600717068,0
0.3115767240524292,-2.155925751,0
2.9593091011047363,-0.786550045,0
3.693779706954956,3.780088424682617,1
3.721377372741699,5.088447570800781,1
-1.130630374,4.556607246398926,0
4.856505870819092,4.849062919616699,1
4.196415901184082,6.174652576446533,1
0.802730917930603,0.8252137899398804,1
0.0289201736450195,0.5139774084091187,1
-0.107991099,2.0383048057556152,0
-1.393985152,-0.288974047,1
5.8634352684021,5.7110209465026855,1
5.863723278045654,3.4540600776672363,1
3.507413864135742,-1.04924798,0
-2.97208786,1.9597667455673216,0
-0.050622225,6.246454238891602,0
2.655935764312744,6.213469982147217,1
1.0498839616775513,0.8581715822219849,1
6.524797439575195,1.6387152671813965,1
4.242832183837891,-0.808515549,0
-1.287382245,4.251143455505371,0
4.4160895347595215,5.8229265213012695,1
-1.877897978,-0.353901386,1
1.0544437170028689,0.3787177801132202,1
2.6268105506896973,-1.423472762,0
-0.989773273,-1.687403321,1
3.998979330062866,-1.986508369,0
0.7738745212554932,-0.335814953,0
6.836813926696777,4.9076457023620605,1
2.218101024627685,-0.225762725,0
-1.097854972,5.841899394989014,0
5.36358642578125,-2.907484055,0
-2.832680225,2.0731568336486816,0
-2.807682037,-2.245908976,1
-2.353039265,-1.552842259,1
1.287819743156433,1.5105217695236206,1
1.2891435623168943,6.2963457107543945,1
5.4729509353637695,-2.962424278,0
0.0783205032348632,5.316141128540039,1
4.616342544555664,1.728565692901611,1
-2.698762417,2.0040197372436523,0
-2.6641047,2.756035327911377,0
2.8329193592071533,-0.359936357,0
6.349416255950928,3.028465509414673,1
3.89667558670044,5.390288829803467,1
-1.064665318,3.816225528717041,0
3.1729519367218018,-2.199450731,0
3.6543643474578857,0.2789437770843506,1
2.8255062103271484,0.7122570276260376,1
4.833653450012207,3.4139676094055176,1
0.3746181726455688,1.082436442375183,1
-2.469120026,2.889754295349121,0
1.9564646482467647,3.1679158210754395,1
5.305947780609131,4.820919036865234,1
3.3115756511688232,-1.671031713,0
0.1785546541213989,4.334149360656738,1
4.39622688293457,2.830134630203247,1
3.2040019035339355,6.025789260864258,1
3.8298492431640634,3.821653127670288,1
-2.302238464,2.3755245208740234,0
-0.870339274,6.261752128601074,0
5.522582054138184,-2.620838165,0
5.272727489471436,3.45383358001709,1
1.3845962285995483,5.295591831207275,1
3.952661037445069,5.803399085998535,1
5.509959220886231,6.661946773529053,1
-0.046827197,0.5344408750534058,0
3.7502150535583496,3.5522139072418213,1
1.2923192977905271,0.5105817317962646,1
3.3442211151123047,-2.964255333,0
6.000857353210449,3.338884115219116,1
4.818963050842285,1.7366373538970947,1
-1.919410229,3.236730098724365,0
-1.315698028,4.1621809005737305,0
-1.973039508,3.2557778358459477,0
6.001140594482422,0.9959709644317628,1
2.337772846221924,1.7998367547988892,1
1.4849209785461426,0.9536391496658324,1
-0.349858403,1.0902857780456543,0
0.0173103809356689,6.162973403930664,1
4.002738952636719,6.824358940124512,1
0.8422881364822388,0.399598479270935,1
-1.60223186,-0.357154012,1
6.860703945159912,5.129693031311035,1
3.3011233806610107,1.2612390518188477,1
-1.782876849,2.4180479049682617,0
-2.278599262,1.204688549041748,0
5.358711242675781,0.928957462310791,1
2.110042095184326,5.334662437438965,1
0.9157395362854004,3.340862989425659,1
3.810596466064453,2.272442579269409,1
-1.409894824,3.6117262840271,0
-2.121184349,4.331958770751953,0
5.688003540039063,6.743523597717285,1
0.8780401945114136,0.895882248878479,1
5.810232162475586,0.1435530185699463,1
4.640557765960693,-0.652947426,0
-2.217908382,-2.305662632,1
3.265566825866699,-1.607714891,0
4.050460338592529,0.0078696012496948,1
-2.81700325,-2.025216818,1
2.8128814697265625,-0.632370114,0
6.467201232910156,2.2341198921203613,1
0.591159462928772,0.1662236452102661,1
-2.677487135,4.6561360359191895,0
1.289185881614685,2.871652126312256,1
0.5050724744796753,-0.892987251,0
5.703145980834961,5.852033615112305,1
1.439955234527588,6.580339431762695,1
6.41981840133667,2.187929153442383,1
1.8454432487487795,2.3687000274658203,1
4.178791999816895,-0.790215135,0
6.20877742767334,-0.073671341,0
-1.770519018,5.359060764312744,0
1.8668311834335327,2.8708362579345703,1
3.791195869445801,4.466845512390137,1
6.404845714569092,4.215119361877441,1
1.9462138414382932,0.1399338245391845,1
1.9377028942108157,3.341764211654663,1
1.142985224723816,0.4785454273223877,1
-1.619255543,3.214194297790528,0
5.350617408752441,1.1119836568832395,1
6.469716548919678,0.5965155363082886,1
2.027301788330078,4.748723030090332,1
5.112705230712891,2.850381851196289,1
3.960977077484131,-1.17118299,0
-2.278063297,2.4909937381744385,0
6.583339691162109,0.0898873805999755,1
4.545134544372559,3.5723912715911865,1
6.095526218414307,3.450955867767334,1
6.140413284301758,-1.637380123,0
3.406949043273926,0.5202031135559082,1
4.919643402099609,5.710443496704102,1
1.575644612312317,2.221221923828125,1
4.593195915222168,0.5688577890396118,1
5.539412021636963,-1.914328933,0
3.16007661819458,4.536633014678955,1
-2.170031548,4.950165271759033,0
5.535727024078369,2.13797378540039,1
2.1420419216156006,2.144944190979004,1
0.1916837692260742,-0.505802035,0
-1.044250727,-0.70050478,1
-2.066514492,2.0892655849456787,0
2.694861888885498,-2.30553031,0
5.242823600769043,0.8666497468948364,1
2.3003406524658203,-2.295792103,0
5.282919883728027,3.228409767150879,1
1.774095892906189,3.0139172077178955,1
6.629963874816895,0.318223237991333,1
-2.398161411,4.188336849212647,0
-1.343634129,6.8301496505737305,0
0.8860635757446289,-2.788220644,0
-2.438678265,2.4628186225891118,0
-1.858497858,3.638980865478516,0
-2.35848856,6.007182121276856,0
4.433626651763916,1.3254064321517944,1
1.3019591569900513,0.5714213848114014,1
0.3154671192169189,0.6241297721862793,1
4.15965461730957,5.165872097015381,1
1.5727996826171875,4.639883041381836,1
-0.474283695,-0.617470741,1
6.993537902832031,0.5074590444564819,1
3.894817352294922,0.9450358152389526,1
4.942519664764404,-1.669549942,0
4.465047836303711,6.309540748596191,1
5.29149055480957,3.9889745712280273,1
5.618452072143555,-2.06444788,0
-1.156175733,-1.05483532,1
3.489750623703003,2.197971820831299,1
-2.84530592,-0.76482594,1
-2.545008183,3.103139877319336,0
6.025032043457031,4.409503936767578,1
-1.14174366,-1.797132492,1
5.491068840026856,0.809403657913208,1
4.371692657470703,5.361396789550781,1
4.696812629699707,1.1652010679244995,1
4.722428321838379,5.465929985046387,1
3.7299001216888423,2.7476918697357178,1
3.705686330795288,5.544766902923584,1
-2.154568434,6.598430156707764,0
2.577124118804932,2.4993205070495605,1
0.1708966493606567,-0.461936593,0
1.3707935810089111,1.2493979930877686,1
2.4516849517822266,3.8509254455566406,1
4.510659217834473,6.169388771057129,1
-1.462316513,-2.725846291,1
4.4330644607543945,6.728986740112305,1
1.1762768030166626,0.4828011989593506,1
5.065841674804688,1.02078378200531,1
0.9202092885971068,2.088806629180908,1
0.1570665836334228,-0.094535947,0
0.3881704807281494,1.7576074600219729,1
-0.001174808,4.588872909545898,0
3.521356105804444,-2.451067448,0
5.440347671508789,-2.952373028,0
0.01545250415802,4.263357162475586,1
0.932849645614624,3.453709602355957,1
4.125967025756836,-1.871711612,0
-1.422170997,3.133491277694702,0
-0.90803206,3.2190327644348145,0
3.522592782974243,1.861866116523743,1
-0.197270513,2.148089408874512,0
1.354914307594299,-1.567421556,0
-1.88426435,2.847829341888428,0
-1.000575423,5.313711166381836,0
-0.128631592,1.6605067253112793,0
4.581589698791504,1.738409399986267,1
3.062753677368164,3.8660848140716553,1
-2.292977571,-1.512798667,1
5.012424468994141,-0.25285244,0
5.610250473022461,5.681922912597656,1
0.7420504093170166,1.537083387374878,1
6.269920349121094,1.34374737739563,1
3.288928985595703,3.330258846282959,1
-2.559970617,-2.785840034,1
-0.812754035,6.18243408203125,0
2.235381603240967,0.8632701635360718,1
0.4336667060852051,1.8403130769729612,1
-2.099516869,6.097324371337891,0
-2.809321404,3.567476272583008,0
-0.478680134,-0.695707798,1
2.6646673679351807,0.1836806535720825,1
5.280396461486816,-1.692218184,0
2.2090792655944824,-0.748975277,0
2.136232376098633,4.199989318847656,1
5.685805320739746,-2.801932096,0
3.018202304840088,1.311907172203064,1
-1.592084765,-0.094659328,1
-0.61729908,0.2754950523376465,0
-1.342025995,2.825266122817993,0
6.151393890380859,4.209539413452148,1
0.771210789680481,1.7822128534317017,1
3.663709163665772,1.161220669746399,1
5.763421535491943,5.674910545349121,1
2.543118476867676,-0.099585056,0
-2.443954468,2.991379499435425,0
1.0444337129592896,3.3781723976135254,1
-1.300981641,5.777763843536377,0
-0.324746966,5.949697017669678,0
6.442736625671387,2.90338397026062,1
-1.303535104,5.701103210449219,0
0.1663768291473388,2.963257312774658,1
-2.165023804,3.282517194747925,0
-1.658072472,1.4815860986709597,0
5.127313137054443,6.39080810546875,1
6.687354564666748,-0.145714283,0
3.175382137298584,3.2041306495666504,1
0.5130881071090698,6.39231014251709,1
-0.733435154,3.764178276062012,0
-1.189388037,3.1008613109588623,0
-1.563746333,2.971799850463867,0
-2.538039207,5.81513786315918,0
3.786966800689697,5.272681713104248,1
-1.462980509,-0.620486736,1
6.574688911437988,-2.882768631,0
6.018591403961182,-2.326261997,0
2.699793577194214,4.042306423187256,1
1.6258352994918823,1.701168417930603,1
-0.851193666,5.027665138244629,0
2.918710231781006,3.381345272064209,1
-1.234095097,-0.937091112,1
6.690459251403809,3.856609344482422,1
1.2904691696166992,2.000441074371338,1
2.529451370239258,-0.355693698,0
1.294758915901184,-2.368371964,0
-0.551585555,2.756403684616089,0
0.9286630153656006,5.538295745849609,1
-2.36726284,4.447915077209473,0
2.094412326812744,-2.148904324,0
0.01409113407135,-0.250442624,0
0.8325725793838501,1.9813787937164309,1
3.5034120082855225,-0.245009661,0
-2.391962528,4.002732276916504,0
-1.355704665,0.2130830287933349,0
6.425219058990479,5.387888908386231,1
6.855823516845703,2.1591835021972656,1
3.59144926071167,4.813968658447266,1
-0.151064992,1.2597686052322388,0
1.383458971977234,6.083134651184082,1
2.163337469100952,1.254480481147766,1
6.187761306762695,3.62675142288208,1
3.263394355773926,6.168469429016113,1
1.0504752397537231,3.0049352645874023,1
0.3259932994842529,-0.603685975,0
5.203135013580322,1.3175135850906372,1
3.294665813446045,5.720981597900391,1
-1.189798713,4.777801036834717,0
-2.195296288,1.428191065788269,0
-0.874130726,3.1844635009765625,0
-0.978744626,2.765674591064453,0
3.642446517944336,1.4629042148590088,1
-1.389319897,1.0553890466690063,0
1.6642725467681885,0.3169023990631103,1
-1.577914357,-2.518328428,1
0.6193876266479492,-1.218490005,0
5.854297161102295,-2.42795229,0
0.2996337413787842,-2.39346385,0
4.509127616882324,-1.144663692,0
-0.742905736,1.1958765983581543,0
5.844876289367676,-1.40324235,0
3.7811803817749023,-2.234146595,0
-2.443628311,5.7420735359191895,0
4.131242752075195,4.48600959777832,1
1.6018706560134888,6.763787269592285,1
3.3653271198272705,-2.814522266,0
4.120901107788086,5.6248321533203125,1
5.756387233734131,-0.411019921,0
2.2548556327819824,-2.757414579,0
2.3290836811065674,3.28181266784668,1
3.3013272285461426,0.7586580514907837,1
-2.358426571,-0.12778163,1
5.74647855758667,-2.27438879,0
1.3982975482940674,-2.481671572,0
6.184963226318359,2.4667186737060547,1
0.2913212776184082,4.025918006896973,1
6.308134078979492,-1.446231008,0
1.9365549087524412,-2.607194185,0
0.0353741645812988,-2.975091934,0
2.504601001739502,6.234543800354004,1
3.353496789932251,3.565093278884888,1
2.985685348510742,2.013793468475342,1
2.115260362625122,-2.037236691,0
2.306365966796875,3.72896957397461,1
2.7360482215881348,1.3774895668029783,1
-1.376673579,2.239490032196045,0
2.5492377281188965,4.414943695068359,1
3.2828145027160645,3.795745372772217,1
3.193643569946289,4.01200532913208,1
2.639392614364624,-2.517005205,0
1.7441368103027344,6.3524017333984375,1
3.2175521850585938,-0.19043386,0
6.785864353179932,2.763984680175781,1
2.650169134140014,0.528450608253479,1
6.249582290649414,-1.236594319,0
-1.980819106,4.201091766357422,0
-2.923806906,-0.299202204,1
-2.155431509,-2.556200027,1
5.457653522491455,-0.780875087,0
-1.680800319,2.721921920776367,0
-0.62155664,-0.569070578,1
-2.023501396,5.2686614990234375,0
-1.201400757,3.974865674972534,0
0.652315616607666,-1.010472178,0
1.7241674661636353,1.0788774490356443,1
-1.860631704,-1.235658526,1
3.945574760437012,2.732840776443481,1
-2.510001183,4.212575912475586,0
-2.131321907,4.196894645690918,0
0.2930039167404175,3.354178667068481,1
3.410471677780152,-2.104769945,0
3.932532787322998,2.531211853027344,1
3.6919374465942383,2.8894054889678955,1
6.136336803436279,5.214070796966553,1
1.032758355140686,3.717582702636719,1
1.4953911304473877,2.044053554534912,1
5.071252822875977,2.848801612854004,1
5.096035480499268,-2.091900826,0
5.105067253112793,-0.59527874,0
0.5710530281066895,-1.247681379,0
2.9188151359558105,4.590782165527344,1
0.8150637149810791,2.984036922454834,1
0.2967244386672973,5.852776050567627,1
2.47287392616272,2.0305709838867188,1
6.271018028259277,-2.381222725,0
-2.78608036,3.5874056816101074,0
-0.074285269,5.541856288909912,0
3.568423271179199,-0.87826848,0
-1.748950481,4.429953098297119,0
-2.953717232,0.2546864748001098,0
2.706595659255981,1.3823038339614868,1
-1.094039083,-0.510692,1
-1.950582266,1.0267651081085205,0
5.00367546081543,-0.586510301,0
4.595468521118164,-2.099287033,0
-0.955521464,4.2785234451293945,0
4.683314323425293,1.1108660697937012,1
3.1700916290283203,1.5569937229156494,1
4.196796417236328,-1.85103178,0
3.933391571044922,5.574455261230469,1
-0.981879234,0.8936911821365356,0
0.8817756175994873,-2.197800159,0
0.1806592941284179,-2.849435806,0
6.478865146636963,-2.463988781,0
-2.309963703,-1.372764111,1
4.117400646209717,-1.67239368,0
2.350771903991699,6.517522811889648,1
6.350097179412842,3.8294811248779297,1
0.8611685037612915,3.4139466285705566,1
2.1837925910949707,3.270859718322754,1
6.830930709838867,2.4498586654663086,1
3.071308135986328,1.550472378730774,1
6.909207344055176,-1.899936199,0
3.0109543800354004,0.7529544830322266,1
-2.674751759,0.3489154577255249,0
3.365403413772583,5.085124969482422,1
3.622525215148926,5.825038909912109,1
4.543194770812988,1.634957790374756,1
6.795042991638184,0.7633620500564575,1
-0.113936067,4.928191184997559,0
5.224428176879883,-0.2526474,0
1.4305788278579712,-0.915260911,0
1.574912667274475,4.161320209503174,1
-2.712469578,-0.689086914,1
3.495938777923584,0.2455955743789672,1
4.107701301574707,0.3504645824432373,1
-2.417791367,4.276869773864746,0
1.7253953218460083,0.9324568510055542,1
-0.96770823,-1.701576114,1
3.478989124298096,-0.710670352,0
3.842268466949463,1.7814701795578003,1
1.4331477880477903,5.63698673248291,1
-2.136410475,2.4496965408325195,0
6.318068981170654,-2.530414581,0
2.669739246368408,5.210291862487793,1
-1.464049816,6.868718147277832,0
1.326981782913208,-0.85826695,0
0.5792850255966187,-1.073595881,0
3.8913094997406006,6.303211212158203,1
1.320880651473999,-0.088301897,0
0.4602319002151489,-0.409113765,0
-2.56572485,0.0803911685943603,0
1.920725703239441,6.264163017272949,1
-2.182857513,-1.12203598,1
-0.251962543,-2.49997735,1
-1.245678067,3.5340137481689453,0
1.204540729522705,3.9158682823181152,1
4.447524547576904,6.907748699188232,1
6.237094879150391,3.369015455245972,1
5.971324443817139,2.264585018157959,1
2.259474992752075,0.7874995470046997,1
4.891338348388672,-1.101750135,0
3.8146328926086426,-1.944590807,0
4.291468143463135,3.313296318054199,1
4.317454814910889,-2.524683952,0
1.0032254457473757,5.056108951568604,1
-2.329311371,-1.592575312,1
-2.249738693,-2.488626957,1
4.380350589752197,2.0805673599243164,1
5.596493721008301,2.9458463191986084,1
-1.844904423,-0.917980075,1
6.031011581420898,3.2244229316711426,1
-1.004406214,0.730971097946167,0
4.515361309051514,-1.018304229,0
5.577302932739258,3.947282314300537,1
3.2933754920959477,0.7224172353744507,1
0.2062880992889404,3.2931299209594727,1
-0.352134705,6.418361186981201,0
6.0019354820251465,1.3476848602294922,1
1.2420731782913208,6.715487957000732,1
3.7310826778411865,2.091553211212158,1
6.437068462371826,3.8983869552612314,1
3.51296615600586,5.22185754776001,1
5.015027523040772,0.1991015672683715,1
3.3571112155914307,2.231361389160156,1
0.4268425703048706,-1.223622561,0
3.514731407165528,4.659670829772949,1
4.883369445800781,4.366329193115234,1
-2.714426517,1.6289550065994265,0
-2.635694027,3.392417907714844,0
-1.682067513,5.155890464782715,0
1.962319016456604,1.5422093868255615,1
5.493893146514893,-2.510688305,0
-0.796736479,3.2974660396575928,0
0.2275502681732177,1.6616755723953247,1
-2.964082241,0.0127804279327392,0
5.8164496421813965,5.930159091949463,1
-2.020059824,1.9151633977890012,0
2.64343786239624,5.196599006652832,1
-0.200705528,0.9629338979721068,0
6.846115589141846,2.917936325073242,1
-0.688715577,-1.994737387,1
-1.290876269,6.002080917358398,0
5.217604637145996,6.179312705993652,1
6.256862640380859,-2.008366585,0
2.6114654541015625,0.8839219808578491,1
-1.467003822,3.502020835876465,0
-0.109370351,0.4699838161468506,0
3.133453845977783,0.4120975732803345,1
4.733590602874756,0.207064151763916,1
4.458169460296631,0.20859956741333,1
-1.731584668,3.1411492824554443,0
4.409159660339356,1.2857812643051147,1
-2.112992287,3.3708267211914062,0
-1.434778571,6.224160194396973,0
0.7244551181793213,-2.810974598,0
-1.354914308,-0.390911102,1
3.5160202980041504,-1.791856885,0
-0.283365846,4.915569305419922,0
1.405501365661621,0.3420615196228027,1
1.1744582653045654,5.960526943206787,1
-1.170125604,3.0327396392822266,0
-1.220251322,-0.080524683,1
4.714170455932617,6.616560935974121,1
0.1422905921936035,-1.187592745,0
-0.876948833,5.915140151977539,0
6.271501064300537,-0.232712626,0
1.2325477600097656,4.906923294067383,1
5.993925094604492,3.152148723602295,1
2.5203144550323486,-2.838674784,0
4.714533805847168,2.142605781555176,1
-2.78814435,4.116507053375244,0
2.53867506980896,-1.618824005,0
-1.795787811,-2.215331793,1
3.498103618621826,-2.472544193,0
-1.829031706,0.463331937789917,0
-2.382077694,-1.589033008,1
3.113919496536255,-0.022727847,0
-1.137571335,-1.378706694,1
2.443922758102417,0.964360237121582,1
-2.159572124,-2.351065874,1
2.3431122303009038,3.446230888366699,1
1.6848504543304443,3.043276071548462,1
3.458185195922852,-1.612419486,0
-2.287003994,3.004260540008545,0
-2.778161764,-1.754449606,1
3.4080557823181152,2.652695655822754,1
-1.004880667,-2.214701653,1
-1.673895717,4.24010705947876,0
4.983304023742676,-0.447666049,0
0.7560485601425171,5.0662126541137695,1
-0.782777667,-1.531292796,1
0.9009701013565063,-2.304586172,0
1.963077187538147,2.3389453887939453,1
1.0577446222305298,-0.973935127,0
2.476280212402344,0.0224602222442626,1
1.7424535751342771,3.910286903381348,1
2.159677028656006,-2.062177658,0
-1.251708865,4.492947578430176,0
2.3582935333251958,-2.117170811,0
2.5836217403411865,6.461731910705566,1
0.2691429853439331,6.563714027404785,1
1.6404861211776731,4.2681884765625,1
-0.550306439,-0.152492523,1
4.562301635742188,-2.16515255,0
2.343170166015625,-2.665968418,0
4.700160026550293,-1.524171233,0
4.17504358291626,3.4455275535583496,1
4.049203395843506,2.922128438949585,1
-0.67346096,-1.391277313,1
2.68916654586792,-2.413534641,0
4.70637845993042,2.888765335083008,1
0.9703290462493896,2.278088331222534,1
